register_and_add,store_data,retrieve_data,peer_trust_rating,calculate_EigenTrust,add_block,num_peers
0.0069867315292358395,7.476186752319336e-05,7.362413406372071e-05,0.0006353812217712402,0.0002044343948364258,0.0003110322952270508,500
0.00649046516418457,6.52167797088623e-05,5.002212524414062e-05,0.0014864411354064942,0.0002923393249511719,0.0007765450477600097,1000
0.006489934762318929,6.394282976786296e-05,9.748268127441407e-05,0.004609716335932414,0.0006801093419392904,0.0015776346524556477,3000
0.006961247634887696,5.2450942993164065e-05,8.90993595123291e-05,0.007153317546844482,0.001172564697265625,0.002827444267272949,5000
0.009633480995893479,8.765244483947754e-05,0.00017090153694152832,0.018966707468032837,0.003458367019891739,0.0044120680689811705,8000
0.0075076171875,7.620365619659424e-05,0.0001166431188583374,0.0455570955991745,0.006018247699737549,0.011536651015281677,10000
